acc,val_acc,loss,val_loss,t5,val_t5
0.5610741972923279,0.7683572769165039,1.1995888948440552,0.8775898814201355,0.8972952365875244,0.9682059288024902
0.6181538105010986,0.5950037837028503,1.0725764036178589,1.1927491426467896,0.9166426062583923,0.9197577834129333
0.6159399151802063,0.7781983613967896,1.0795930624008179,0.7538488507270813,0.9088459014892578,0.9651778936386108
0.6824526190757751,0.7978804111480713,0.9233417510986328,0.734968900680542,0.9371450543403625,0.9682059288024902
0.7226874828338623,0.8001514077186584,0.8126609325408936,0.6552007794380188,0.9458080530166626,0.9704769253730774
0.7408797740936279,0.7797123193740845,0.765312671661377,0.6866653561592102,0.956684947013855,0.9727479219436646
0.7658100128173828,0.7683572769165039,0.6887298226356506,0.7333574891090393,0.963615357875824,0.9583649039268494
0.807777464389801,0.8099924325942993,0.5780948996543884,0.6268937587738037,0.9750697612762451,0.9825889468193054
0.8146116137504578,0.8364875316619873,0.5346409678459167,0.5207358002662659,0.9740109443664551,0.9871309399604797
0.843103289604187,0.7895533442497253,0.4626089930534363,0.6624181270599365,0.9759361147880554,0.9591218829154968
0.856579065322876,0.8221044540405273,0.4216875731945038,0.5277133584022522,0.9788237810134888,0.9765329360961914
0.8820868134498596,0.8629825711250305,0.3537948429584503,0.43663105368614197,0.9879680275917053,0.9825889468193054
0.8783328533172607,0.8978046774864197,0.3647480309009552,0.31561869382858276,0.9860429167747498,0.9856169819831848
0.8682259917259216,0.888720691204071,0.4050668776035309,0.3938676714897156,0.9831552505493164,0.9863739609718323
0.8979690074920654,0.8834216594696045,0.32354071736335754,0.36806079745292664,0.9888343214988708,0.9886449575424194
0.8841081857681274,0.8546555638313293,0.35712888836860657,0.48267078399658203,0.9879680275917053,0.979560911655426
0.8816055655479431,0.7009841203689575,0.37588587403297424,0.9382693767547607,0.9813264012336731,0.9401968121528625
0.8646645545959473,0.8811506628990173,0.4177204370498657,0.35123857855796814,0.9818077087402344,0.987887978553772
0.8942150473594666,0.9000756740570068,0.3554718494415283,0.31402066349983215,0.9849840998649597,0.987887978553772
0.9228029847145081,0.8713096380233765,0.23295849561691284,0.40018072724342346,0.992010772228241,0.981831967830658
0.9090384244918823,0.9038606882095337,0.26688429713249207,0.37233516573905945,0.9918182492256165,0.979560911655426
0.9046106338500977,0.8978046774864197,0.32281333208084106,0.3335079550743103,0.9877755045890808,0.9901589751243591
0.9413803219795227,0.8894776701927185,0.1726379543542862,0.3922652304172516,0.9953797459602356,0.979560911655426
0.9254018664360046,0.9106737375259399,0.25722023844718933,0.30107516050338745,0.9919145107269287,0.9856169819831848
0.9437866806983948,0.8629825711250305,0.15238428115844727,0.5487316846847534,0.9938396215438843,0.9727479219436646
0.9155837893486023,0.916729748249054,0.2565932273864746,0.296017587184906,0.992010772228241,0.9886449575424194
0.928963303565979,0.8856926560401917,0.209330216050148,0.36166685819625854,0.9932621121406555,0.979560911655426
0.9379150867462158,0.9046177268028259,0.20100054144859314,0.3322744071483612,0.9944171905517578,0.9886449575424194
0.9487919807434082,0.9212717413902283,0.14456690847873688,0.27312085032463074,0.9964385628700256,0.9924299716949463
0.9589951038360596,0.8872066736221313,0.11958080530166626,0.36667370796203613,0.9966310262680054,0.9856169819831848
0.9392626881599426,0.9144587516784668,0.18429963290691376,0.27811700105667114,0.9940321445465088,0.9894019961357117
0.951198399066925,0.916729748249054,0.14443720877170563,0.2860809862613678,0.9969198107719421,0.987887978553772
0.8654345870018005,0.8304315209388733,0.5231362581253052,0.532012939453125,0.9790162444114685,0.9727479219436646
0.936278760433197,0.8864496350288391,0.19510067999362946,0.41114917397499084,0.9938396215438843,0.9810749292373657
0.9496582746505737,0.9205147624015808,0.15998952090740204,0.25608381628990173,0.9964385628700256,0.9916729927062988
0.9689094424247742,0.9364117980003357,0.09197774529457092,0.2234223335981369,0.9971123337745667,0.9909159541130066
0.9689094424247742,0.9242997765541077,0.09962556511163712,0.2632322609424591,0.9979786276817322,0.9924299716949463
0.9626528024673462,0.9295988082885742,0.1236734613776207,0.2437242567539215,0.9979786276817322,0.9916729927062988
0.951487123966217,0.9174867272377014,0.1457030028104782,0.3269920349121094,0.9942246675491333,0.9848599433898926
0.9419578313827515,0.9076457023620605,0.1617259979248047,0.2912791669368744,0.9950909614562988,0.9871309399604797
0.9592838287353516,0.9386827945709229,0.10516545921564102,0.24909177422523499,0.9978823661804199,0.9931869506835938
0.9801713228225708,0.9341408014297485,0.06123381853103638,0.23903562128543854,0.9987486600875854,0.9916729927062988
0.9840215444564819,0.9462528228759766,0.04877977818250656,0.1961117386817932,0.999326229095459,0.993943989276886
0.9812301397323608,0.9417108297348022,0.056123897433280945,0.2480514794588089,0.999326229095459,0.987887978553772
0.9517759084701538,0.9182437658309937,0.16075414419174194,0.30538544058799744,0.9961497783660889,0.9886449575424194
0.9630378484725952,0.9205147624015808,0.11490131914615631,0.26288241147994995,0.9981711506843567,0.9931869506835938
0.9682356119155884,0.9091597199440002,0.0985194593667984,0.3291652798652649,0.9978823661804199,0.9833459258079529
0.9413803219795227,0.9023467302322388,0.20859545469284058,0.3265523910522461,0.9945134520530701,0.9871309399604797
0.957743763923645,0.9076457023620605,0.12655989825725555,0.34320294857025146,0.9971123337745667,0.981831967830658
0.9596688747406006,0.9053747057914734,0.1336098611354828,0.4112709164619446,0.9969198107719421,0.9765329360961914
0.9758398532867432,0.9190007448196411,0.07915626466274261,0.29564040899276733,0.9979786276817322,0.9901589751243591
0.9817114472389221,0.8940196633338928,0.051130712032318115,0.6187484264373779,0.9986523985862732,0.9689629077911377
0.9720858335494995,0.9417108297348022,0.0893775075674057,0.22947917878627777,0.9979786276817322,0.9909159541130066
0.9858503937721252,0.9273278117179871,0.04256286099553108,0.28317078948020935,0.999614953994751,0.9901589751243591
0.9846953749656677,0.9356548190116882,0.04536717012524605,0.2543267607688904,0.999326229095459,0.9909159541130066
0.9924920797348022,0.9356548190116882,0.01891324482858181,0.2483900785446167,0.9997112154960632,0.987887978553772
0.979593813419342,0.8894776701927185,0.08272214978933334,0.3942453861236572,0.998267412185669,0.9871309399604797
0.9415728449821472,0.8894776701927185,0.1965641975402832,0.4488895535469055,0.9933583736419678,0.975775957107544
0.9267494678497314,0.9106737375259399,0.23367759585380554,0.3172040283679962,0.9915295243263245,0.9856169819831848
0.9821926951408386,0.9386827945709229,0.05199357122182846,0.23937858641147614,0.9992299675941467,0.9909159541130066
0.9815189242362976,0.9174867272377014,0.05374589189887047,0.29626843333244324,0.9988449215888977,0.9909159541130066
0.9843103289604187,0.9295988082885742,0.046182285994291306,0.2911732792854309,0.9994224905967712,0.9886449575424194
0.9823852181434631,0.9356548190116882,0.047400809824466705,0.265499472618103,0.9992299675941467,0.9856169819831848
0.9444605112075806,0.8584405779838562,0.2223741114139557,0.4529466927051544,0.9918182492256165,0.9788039326667786
0.9522572159767151,0.9303557872772217,0.1592768281698227,0.2917352616786957,0.9952834844589233,0.9863739609718323
0.9847915768623352,0.9341408014297485,0.04600067809224129,0.2446681559085846,0.9995186924934387,0.9856169819831848
0.9885455965995789,0.9364117980003357,0.038438182324171066,0.269475519657135,0.9995186924934387,0.987887978553772
0.9765136241912842,0.9129447340965271,0.08343324810266495,0.30364367365837097,0.9980748891830444,0.9886449575424194
0.9867167472839355,0.9447388052940369,0.03979406878352165,0.26350146532058716,0.9994224905967712,0.9863739609718323
0.9916257858276367,0.9121877551078796,0.02420482411980629,0.40324175357818604,0.9997112154960632,0.9871309399604797
0.9790162444114685,0.9212717413902283,0.07243669033050537,0.30990245938301086,0.9983636736869812,0.9894019961357117
0.9929733276367188,0.9394398331642151,0.01989983208477497,0.3002414405345917,0.9999037384986877,0.987887978553772
0.9909519553184509,0.9356548190116882,0.026894045993685722,0.25140824913978577,0.9995186924934387,0.9894019961357117
0.9518721699714661,0.8796366453170776,0.18472298979759216,0.5627687573432922,0.9950909614562988,0.9621498584747314
0.9597651362419128,0.9280847907066345,0.13226373493671417,0.27810588479042053,0.9959572553634644,0.9886449575424194
0.9852728843688965,0.9318698048591614,0.061643850058317184,0.2807620167732239,0.9991337060928345,0.9894019961357117
0.9942246675491333,0.9379258155822754,0.01575583405792713,0.26994866132736206,0.9998074769973755,0.9863739609718323
0.9911444783210754,0.9356548190116882,0.02452685683965683,0.3331970274448395,1.0,0.9909159541130066
0.9859466552734375,0.9379258155822754,0.043984562158584595,0.25213325023651123,0.9991337060928345,0.9901589751243591
0.9645779132843018,0.9265707731246948,0.1336066871881485,0.33221060037612915,0.9967272877693176,0.9871309399604797
0.9755510687828064,0.8637396097183228,0.06838759779930115,0.5147415399551392,0.9972085952758789,0.9719909429550171
0.9777649641036987,0.9364117980003357,0.06049242988228798,0.2912123203277588,0.9995186924934387,0.9886449575424194
0.986524224281311,0.9084027409553528,0.04488924890756607,0.3719514012336731,0.999326229095459,0.9803179502487183
0.9832515120506287,0.9401968121528625,0.058752693235874176,0.2578502297401428,0.9990374445915222,0.9871309399604797
0.9948984384536743,0.9462528228759766,0.016739623621106148,0.2665652334690094,0.9999037384986877,0.9871309399604797
0.9724708795547485,0.9242997765541077,0.10044336318969727,0.32011905312538147,0.9950909614562988,0.9909159541130066
0.965347945690155,0.9190007448196411,0.1476415991783142,0.31326916813850403,0.9968235492706299,0.9856169819831848
0.972278356552124,0.9061317443847656,0.12397333234548569,0.3658175766468048,0.9968235492706299,0.9856169819831848
0.9905669689178467,0.9500378370285034,0.029488390311598778,0.26842671632766724,0.999614953994751,0.9871309399604797
0.9895081520080566,0.9432248473167419,0.04473009333014488,0.2517136335372925,0.9992299675941467,0.9863739609718323
0.9821926951408386,0.9031037092208862,0.06971310824155807,0.38012009859085083,0.9978823661804199,0.9833459258079529
0.9711232781410217,0.8569265604019165,0.08826959133148193,0.5968847274780273,0.9984599351882935,0.9765329360961914
0.9839252829551697,0.9401968121528625,0.04194057360291481,0.24385355412960052,0.9987486600875854,0.9909159541130066
0.9974973797798157,0.9417108297348022,0.008274773135781288,0.286613792181015,0.9997112154960632,0.9916729927062988
0.9936470985412598,0.9409538507461548,0.0245587807148695,0.29873353242874146,0.9994224905967712,0.9871309399604797
0.9978823661804199,0.9401968121528625,0.006625716108828783,0.26121360063552856,1.0,0.9901589751243591
0.9979786276817322,0.934897780418396,0.005871117115020752,0.316084623336792,1.0,0.9886449575424194
0.9893156290054321,0.9182437658309937,0.03121577762067318,0.32048821449279785,0.9997112154960632,0.9894019961357117
0.992010772228241,0.9371688365936279,0.026142921298742294,0.2322757989168167,0.9997112154960632,0.9924299716949463
0.9875830411911011,0.9523088335990906,0.03481988608837128,0.2110225409269333,0.9999037384986877,0.9901589751243591
