acc,val_acc,loss,val_loss,t5,val_t5
0.26293063163757324,0.519303560256958,4.128681182861328,1.7540355920791626,0.5700988173484802,0.785011351108551
0.2958449423313141,0.3906131684780121,2.43546986579895,1.9142382144927979,0.559543251991272,0.6820590496063232
0.22684963047504425,0.46101438999176025,2.4583933353424072,1.9223532676696777,0.5322905778884888,0.7895533442497253
0.18558679521083832,0.483724445104599,2.463440418243408,1.946630597114563,0.5225026607513428,0.7312641739845276
0.18040494620800018,0.28387585282325745,2.493183135986328,2.217285394668579,0.48814892768859863,0.6760030388832092
0.2485366016626358,0.4647994041442871,2.5163660049438477,1.9166446924209595,0.5224066972732544,0.7365632057189941
0.22310718894004822,0.36336109042167664,2.446727991104126,2.1178739070892334,0.5253814458847046,0.6199848651885986
0.18261203169822693,0.2641938030719757,2.480719566345215,2.1682357788085938,0.4804721176624298,0.519303560256958
0.1769503951072693,0.3330810070037842,2.5134501457214355,2.2747795581817627,0.3990979790687561,0.602573812007904
0.22099606692790985,0.32551097869873047,2.4692838191986084,1.9727848768234253,0.4937146008014679,0.7024980783462524
0.16562709212303162,0.27100682258605957,2.458829402923584,2.022749662399292,0.4869973957538605,0.5707797408103943
0.1915363222360611,0.3883421719074249,2.39098858833313,1.9089312553405762,0.5106036067008972,0.6101438403129578
0.20314748585224152,0.4852384626865387,2.3637290000915527,2.0427281856536865,0.49150753021240234,0.7358062267303467
0.23068803548812866,0.3467070460319519,2.4546589851379395,1.8740613460540771,0.46319931745529175,0.6154428720474243
0.2085212618112564,0.5102195143699646,2.371860980987549,1.9373944997787476,0.49870455265045166,0.7168811559677124
0.20698589086532593,0.37093111872673035,2.358954906463623,1.8353632688522339,0.5249975919723511,0.752460241317749
0.20602628588676453,0.42694929242134094,2.326505184173584,1.7195435762405396,0.5034065842628479,0.7812263369560242
0.26638519763946533,0.50719153881073,2.2703444957733154,1.6824475526809692,0.5137702822685242,0.7956094145774841
0.2894155979156494,0.4246782660484314,2.2286159992218018,1.6823532581329346,0.560502827167511,0.7963663935661316
0.23116783797740936,0.5155185461044312,2.1890199184417725,1.6601965427398682,0.544093668460846,0.7706283330917358
0.28049132227897644,0.26343679428100586,2.327209711074829,2.2091007232666016,0.5724978446960449,0.6260408759117126
0.30198636651039124,0.483724445104599,2.262709140777588,1.6800838708877563,0.6262354850769043,0.8372445106506348
0.3283753991127014,0.5662376880645752,2.1631674766540527,1.6197880506515503,0.6780539155006409,0.8728235960006714
0.39103731513023376,0.5775927305221558,2.028613567352295,1.4942928552627563,0.6983014941215515,0.8554125428199768
0.4098455011844635,0.5669947266578674,1.8813402652740479,1.342038631439209,0.7315996289253235,0.8773656487464905
0.4450628459453583,0.5026494860649109,1.8307170867919922,1.8744996786117554,0.7679685354232788,0.7713853120803833
0.47692158818244934,0.6881150603294373,1.7708708047866821,1.3013412952423096,0.7804433107376099,0.9182437658309937
