acc,val_acc,loss,val_loss,t5,val_t5
0.49544188380241394,0.5609386563301086,4.970731258392334,1.3880932331085205,0.8452163934707642,0.9008327126502991
0.614912211894989,0.5828917622566223,1.1445343494415283,1.3158766031265259,0.9183380007743835,0.9197577834129333
0.6658669710159302,0.6616199612617493,0.9774578213691711,1.0483226776123047,0.9345552325248718,0.9424678087234497
0.6914883255958557,0.7441332340240479,0.8630509376525879,0.8467947244644165,0.9503886103630066,0.95533686876297
0.7413876056671143,0.7100681066513062,0.6888936758041382,1.022579312324524,0.9675654768943787,0.9394398331642151
0.7365895509719849,0.7373201847076416,0.7111313939094543,0.8887115120887756,0.9655503034591675,0.9530658721923828
0.7526149153709412,0.689629077911377,0.6786202788352966,0.9721996784210205,0.9707321524620056,0.9560938477516174
0.7720947861671448,0.7456472516059875,0.5751497745513916,0.821643054485321,0.9760099649429321,0.967448890209198
0.7802514433860779,0.766843318939209,0.5582948327064514,0.8225762248039246,0.9783130288124084,0.9651778936386108
0.8022262454032898,0.766843318939209,0.4681755602359772,0.7890371680259705,0.9825352430343628,0.9591218829154968
0.7980040311813354,0.7441332340240479,0.5324074029922485,0.8321517705917358,0.9809998869895935,0.9545798897743225
0.7960848212242126,0.7570022940635681,0.5109848976135254,0.9468047022819519,0.9809998869895935,0.9545798897743225
0.7981959581375122,0.7570022940635681,0.5323907732963562,0.8428488373756409,0.9811918139457703,0.9644209146499634
0.7941656112670898,0.7842543721199036,0.5130007266998291,0.8280223608016968,0.9809998869895935,0.9719909429550171
0.8097111582756042,0.7744133472442627,0.4688687324523926,0.8761930465698242,0.9851261973381042,0.9636638760566711
0.8252567052841187,0.7918244004249573,0.4340306222438812,0.8046432137489319,0.9858938455581665,0.9697198867797852
0.8170041441917419,0.7660862803459167,0.4791565239429474,0.8442827463150024,0.9810958504676819,0.9530658721923828
0.8188273906707764,0.7903103828430176,0.4601553976535797,0.8262904286384583,0.982343316078186,0.9659348726272583
0.8190193176269531,0.760787308216095,0.4517306685447693,0.9751731753349304,0.9833029508590698,0.9682059288024902
0.8144131898880005,0.728236198425293,0.4933837354183197,0.9613475799560547,0.9820554852485657,0.9401968121528625
0.6385183930397034,0.7956094145774841,1.2019858360290527,0.7455599308013916,0.9133480191230774,0.9591218829154968
0.7959888577461243,0.8607115745544434,0.6006738543510437,0.48779767751693726,0.9660301208496094,0.9788039326667786
0.848095178604126,0.8803936243057251,0.47111502289772034,0.4240054488182068,0.9795604944229126,0.9780469536781311
0.8795701265335083,0.8826646208763123,0.35398560762405396,0.4577617347240448,0.9861817359924316,0.9848599433898926
0.8937721848487854,0.8879636526107788,0.3007814288139343,0.42512768507003784,0.9904999732971191,0.9909159541130066
0.9100853800773621,0.884178638458252,0.27166369557380676,0.45959344506263733,0.9923232197761536,0.9871309399604797
0.9153631925582886,0.8940196633338928,0.23280873894691467,0.3861736059188843,0.9938585758209229,0.9909159541130066
0.9372420907020569,0.8470855355262756,0.20386351644992828,0.6384400129318237,0.995106041431427,0.9750189185142517
0.9247673153877258,0.9114307165145874,0.22129115462303162,0.3777187764644623,0.9949141144752502,0.9924299716949463
0.9456865787506104,0.8864496350288391,0.16330155730247498,0.5341253280639648,0.9956818222999573,0.987887978553772
0.9457825422286987,0.9273278117179871,0.15884816646575928,0.29583293199539185,0.9970252513885498,0.9924299716949463
0.9487572908401489,0.9273278117179871,0.15220001339912415,0.2984250783920288,0.9973131418228149,0.993943989276886
0.9559543132781982,0.8909916877746582,0.11489909887313843,0.5331448316574097,0.9976969361305237,0.9848599433898926
0.9548028111457825,0.9280847907066345,0.14299370348453522,0.2935806214809418,0.9976009726524353,0.993943989276886
0.9660301208496094,0.928841769695282,0.09931503981351852,0.2732934355735779,0.9986565709114075,0.9916729927062988
0.9517320990562439,0.8811506628990173,0.13673347234725952,0.4512932002544403,0.9969292879104614,0.9916729927062988
0.9566260576248169,0.8985617160797119,0.13106060028076172,0.47578078508377075,0.998272716999054,0.9916729927062988
0.9612321257591248,0.8925057053565979,0.13615183532238007,0.47270849347114563,0.9981767535209656,0.9841029644012451
0.9658381938934326,0.922785758972168,0.09718967229127884,0.3463754653930664,0.9987525343894958,0.9894019961357117
0.9752423167228699,0.9379258155822754,0.06794852763414383,0.25794145464897156,0.9993282556533813,0.9931869506835938
0.9657422304153442,0.9356548190116882,0.10340014100074768,0.230730801820755,0.9983686804771423,0.9931869506835938
0.967661440372467,0.9114307165145874,0.09795864671468735,0.34465736150741577,0.9989444613456726,0.9916729927062988
0.9674695134162903,0.9295988082885742,0.09292832016944885,0.262788325548172,0.9989444613456726,0.9969719648361206
0.9760099649429321,0.9417108297348022,0.06605829298496246,0.22588489949703217,0.999232292175293,0.9962149858474731
